BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.65	63.82	69.99	69.99
0.00	33.32	59.90	59.90
0.24	26.73	59.93	59.93
0.41	45.30	63.62	63.62
0.00	12.07	50.66	50.66
0.00	10.14	43.74	43.74
0.68	69.47	77.44	77.44
0.52	54.95	71.49	71.49
0.45	51.19	59.76	59.76
0.16	25.50	52.46	52.46
0.40	57.22	70.62	70.62
0.53	66.73	74.26	74.26
0.38	36.62	75.17	75.17
0.62	74.85	71.89	71.89
0.40	57.83	71.72	71.72
0.29	32.20	61.77	61.77
0.00	12.55	55.24	55.24
0.00	11.86	39.73	39.73
0.00	12.26	49.97	49.97
0.28	38.43	69.27	69.27
0.00	5.13	36.10	36.10
0.40	41.91	71.43	71.43
0.25	38.67	58.89	58.89
0.60	63.31	74.72	74.72
0.66	69.74	83.03	83.03
0.51	57.06	74.16	74.16
0.00	19.00	11.65	11.65
0.41	45.02	56.94	56.94
0.00	25.85	58.33	58.33
0.42	44.40	66.51	66.51
0.00	27.09	54.42	54.42
0.31	30.75	62.28	62.28
0.31	41.39	67.80	67.80
1.00	100.00	100.00	100.00
0.44	51.18	73.06	73.06
0.70	75.39	74.26	74.26
0.56	71.94	73.75	73.75
0.47	48.33	65.87	65.87
0.00	9.65	48.84	48.84
0.00	26.45	37.13	37.13
0.00	16.45	44.83	44.83
0.25	27.19	55.39	55.39
0.13	21.27	55.10	55.10
0.14	19.20	48.20	48.20
0.21	24.12	50.52	50.52
0.18	25.05	54.63	54.63
0.13	21.07	51.28	51.28
0.21	28.76	54.90	54.90
0.25	34.49	57.15	57.15
0.07	10.52	50.63	50.63
0.00	13.11	29.50	29.50
0.61	61.15	87.58	87.58
0.40	51.60	65.06	65.06
0.45	46.02	67.96	67.96
0.58	62.83	77.70	77.70
0.67	67.26	76.85	76.85
0.86	87.11	89.73	89.73
0.35	39.44	71.06	71.06
0.38	36.72	61.47	61.47
0.66	70.90	78.76	78.76
0.65	69.27	87.42	87.42
0.00	14.25	41.82	41.82
0.15	22.75	37.37	37.37
0.00	15.99	24.14	24.14
0.00	51.78	60.06	60.06
0.21	27.91	49.26	49.26
0.37	44.48	61.69	61.69
0.00	9.62	43.51	43.51
0.00	10.55	66.51	66.51
0.00	18.69	58.72	58.72
0.15	23.37	55.02	55.02
0.40	50.76	82.88	82.88
0.00	9.42	48.26	48.26
0.42	48.09	68.39	68.39
0.00	23.00	59.37	59.37
0.46	52.62	67.14	67.14
0.00	19.10	64.81	64.81
0.00	6.57	32.89	32.89
0.00	10.93	29.12	29.12
0.20	32.72	54.03	54.03
0.29	34.11	53.16	53.16
0.31	37.21	61.60	61.60
0.00	3.46	32.64	32.64
0.00	13.52	46.59	46.59
0.00	27.03	56.67	56.67
0.44	48.88	65.57	65.57
0.00	6.48	48.74	48.74
0.46	54.76	62.28	62.28
0.00	8.05	33.33	33.33
0.79	81.37	90.23	90.23
0.64	66.90	66.44	66.44
0.16	21.69	52.81	52.81
0.39	54.68	77.79	77.79
0.30	35.86	63.38	63.38
0.17	23.15	39.32	39.32
0.31	39.51	52.31	52.31
0.21	35.22	54.77	54.77
0.00	27.78	74.31	74.31
0.24	32.24	58.80	58.80
0.00	5.75	37.98	37.98
0.00	18.78	35.93	35.93
0.20	35.71	44.85	44.85
0.39	54.52	86.01	86.01
0.27	42.04	62.60	62.60
0.59	61.19	87.38	87.38
0.23	26.92	69.59	69.59
0.49	57.14	66.88	66.88
0.00	16.97	57.09	57.09
0.36	43.77	55.56	55.56
0.38	35.66	59.43	59.43
0.57	61.45	65.34	65.34
0.28	27.90	67.21	67.21
0.63	59.23	66.37	66.37
0.00	19.08	64.72	64.72
0.45	52.72	72.44	72.44
0.15	20.98	43.31	43.31
0.39	44.78	64.78	64.78
0.00	14.38	59.54	59.54
0.34	36.07	64.00	64.00
0.25	37.42	56.30	56.30
0.00	25.45	60.59	60.59
0.00	10.66	47.40	47.40
0.27	49.60	73.86	73.86
0.50	55.43	71.73	71.73
0.26	32.74	58.46	58.46
0.00	11.87	56.11	56.11
0.41	44.82	66.12	66.12
0.25	34.85	63.08	63.08
0.40	45.78	69.00	69.00
0.44	47.03	58.87	58.87
0.37	44.69	71.11	71.11
0.15	15.69	32.08	32.08
0.40	43.66	67.44	67.44
0.66	69.08	81.10	81.10
0.28	34.94	48.64	48.64
0.00	18.39	58.59	58.59
0.67	75.51	79.54	79.54
0.49	58.18	77.21	77.21
0.00	29.15	53.56	53.56
