BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.35	40.65	67.04	67.04
0.51	60.97	62.67	62.67
0.72	73.47	80.48	80.48
0.48	56.26	69.88	69.88
0.29	33.34	63.77	63.77
0.32	34.00	62.76	62.76
0.34	34.74	62.40	62.40
0.52	57.65	75.41	75.41
0.68	72.92	72.64	72.64
0.00	23.69	64.73	64.73
0.24	34.06	59.00	59.00
0.43	51.39	70.49	70.49
0.50	52.09	77.78	77.78
0.42	46.75	70.22	70.22
0.42	45.31	65.63	65.63
0.56	62.27	73.45	73.45
0.81	86.59	85.71	85.71
0.51	56.38	65.19	65.19
0.31	42.15	62.21	62.21
0.69	74.15	78.38	78.38
0.74	78.39	85.41	85.41
0.45	49.41	67.59	67.59
0.56	60.90	78.25	78.25
0.80	79.40	90.45	90.45
0.50	47.35	73.81	73.81
0.00	16.02	48.67	48.67
0.46	47.63	58.26	58.26
0.26	35.53	60.81	60.81
0.00	6.45	37.05	37.05
0.42	47.00	73.25	73.25
0.26	33.51	57.18	57.18
0.00	29.29	62.47	62.47
0.40	43.77	44.03	44.03
0.53	68.99	85.81	85.81
0.35	47.17	70.96	70.96
0.21	32.65	49.65	49.65
0.47	58.11	68.61	68.61
0.52	54.61	80.48	80.48
0.52	57.07	68.06	68.06
0.00	9.01	60.52	60.52
0.27	41.20	75.87	75.87
0.00	18.53	49.57	49.57
0.40	56.96	74.03	74.03
0.00	11.55	43.15	43.15
0.21	30.75	48.77	48.77
0.00	21.97	63.32	63.32
0.41	44.81	61.02	61.02
0.31	28.43	50.71	50.71
0.37	41.90	58.52	58.52
0.27	27.08	50.22	50.22
0.32	38.28	61.73	61.73
0.39	48.48	62.64	62.64
0.37	45.55	51.59	51.59
0.00	18.15	52.67	52.67
0.41	41.35	51.33	51.33
0.00	35.08	45.53	45.53
0.00	38.71	61.28	61.28
0.28	38.17	55.42	55.42
0.64	72.65	83.33	83.33
0.46	49.82	76.34	76.34
0.36	44.43	55.78	55.78
0.31	45.37	74.04	74.04
0.18	24.82	47.33	47.33
0.27	42.05	60.86	60.86
0.43	50.10	67.67	67.67
0.33	39.90	69.53	69.53
0.16	22.48	59.12	59.12
0.30	41.95	66.96	66.96
0.96	96.22	86.01	86.01
0.44	55.96	58.33	58.33
0.54	61.53	68.68	68.68
0.59	65.23	86.99	86.99
0.17	27.72	62.44	62.44
0.21	32.69	58.70	58.70
0.00	14.38	49.34	49.34
0.47	43.82	64.09	64.09
0.42	46.09	61.66	61.66
0.54	65.23	77.03	77.03
0.41	52.66	70.88	70.88
0.50	53.87	70.46	70.46
0.41	38.75	58.89	58.89
0.17	26.04	58.19	58.19
0.37	44.63	64.62	64.62
0.00	27.87	55.58	55.58
0.35	40.04	64.12	64.12
0.47	45.03	56.14	56.14
0.37	43.62	58.60	58.60
0.30	44.87	63.70	63.70
0.34	49.30	64.23	64.23
0.65	63.67	80.94	80.94
0.23	36.00	60.24	60.24
0.00	15.64	42.17	42.17
0.26	34.58	61.36	61.36
0.40	49.22	70.63	70.63
0.17	24.20	55.76	55.76
0.43	50.24	72.96	72.96
0.00	35.36	84.64	84.64
0.54	62.26	75.79	75.79
0.70	72.35	77.17	77.17
0.43	49.18	67.26	67.26
0.00	40.13	76.16	76.16
0.34	49.71	60.29	60.29
0.38	40.98	65.43	65.43
0.00	7.81	34.66	34.66
0.51	54.03	77.81	77.81
0.34	44.12	67.43	67.43
0.66	65.44	68.83	68.83
0.23	30.80	63.71	63.71
0.72	73.40	80.96	80.96
0.31	36.87	64.32	64.32
0.82	84.14	89.69	89.69
0.54	56.09	74.35	74.35
0.33	38.69	72.46	72.46
0.28	41.56	66.02	66.02
0.35	43.90	68.24	68.24
0.00	20.76	64.63	64.63
0.59	65.57	66.49	66.49
0.00	27.89	63.70	63.70
0.25	34.03	64.17	64.17
0.42	55.44	68.46	68.46
0.40	44.22	72.87	72.87
1.00	100.00	100.00	100.00
0.38	47.58	57.39	57.39
0.63	67.63	81.20	81.20
0.16	22.24	51.11	51.11
0.80	84.52	92.87	92.87
0.37	44.28	66.75	66.75
0.21	27.97	55.66	55.66
0.29	34.96	57.25	57.25
0.00	7.94	46.70	46.70
0.34	40.10	66.62	66.62
0.10	15.71	56.95	56.95
0.10	12.49	56.16	56.16
0.00	12.15	54.49	54.49
0.00	14.13	43.48	43.48
0.21	26.38	61.27	61.27
0.00	6.64	52.43	52.43
0.26	27.04	63.36	63.36
0.43	46.46	68.02	68.02
0.72	72.01	77.68	77.68
0.68	68.87	77.42	77.42
0.00	20.20	53.85	53.85
0.52	52.18	79.19	79.19
0.24	30.86	55.21	55.21
0.38	50.28	73.06	73.06
0.36	40.44	64.36	64.36
0.50	55.22	58.48	58.48
0.54	57.74	77.77	77.77
1.00	100.00	100.00	100.00
0.00	21.93	56.48	56.48
0.48	48.85	61.14	61.14
0.67	68.64	79.54	79.54
0.35	36.15	65.95	65.95
0.34	47.19	56.06	56.06
0.29	40.66	66.69	66.69
0.00	14.56	42.60	42.60
0.23	26.37	67.53	67.53
0.30	37.67	63.78	63.78
0.27	27.42	51.42	51.42
0.56	56.16	68.71	68.71
0.24	33.72	62.49	62.49
0.00	43.47	64.84	64.84
0.23	31.84	61.17	61.17
0.50	47.23	72.91	72.91
0.38	40.60	58.07	58.07
0.27	27.15	56.61	56.61
0.24	27.66	57.22	57.22
0.00	25.77	55.29	55.29
0.22	22.03	54.37	54.37
0.42	46.79	65.87	65.87
0.31	36.74	75.32	75.32
0.51	45.76	69.31	69.31
0.32	30.24	79.76	79.76
0.31	39.91	66.88	66.88
0.29	30.84	64.20	64.20
0.25	33.38	70.60	70.60
0.00	41.57	61.74	61.74
0.00	7.58	38.86	38.86
0.25	36.00	55.08	55.08
0.39	41.19	67.15	67.15
0.22	29.72	63.51	63.51
0.26	36.12	65.74	65.74
0.37	41.63	60.48	60.48
0.39	44.16	70.87	70.87
0.47	50.65	64.72	64.72
0.48	55.60	76.85	76.85
0.57	67.12	80.03	80.03
0.59	67.56	70.19	70.19
0.31	44.28	66.92	66.92
0.48	55.95	62.24	62.24
0.00	20.41	62.00	62.00
0.25	37.71	68.61	68.61
0.00	17.83	39.93	39.93
0.75	75.30	84.94	84.94
0.00	17.27	53.07	53.07
0.55	52.71	72.52	72.52
0.48	54.48	64.48	64.48
0.17	18.20	66.97	66.97
0.00	18.08	44.96	44.96
0.42	51.77	80.05	80.05
0.78	81.37	88.58	88.58
0.29	37.87	54.45	54.45
0.20	18.46	55.32	55.32
0.25	30.93	43.26	43.26
0.00	9.54	54.63	54.63
0.61	68.49	70.38	70.38
0.23	32.00	61.93	61.93
0.23	29.58	48.43	48.43
0.00	20.45	45.55	45.55
