BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.41	55.68	68.56	68.56
0.37	50.38	62.63	62.63
0.71	76.64	69.51	69.51
0.30	42.35	54.30	54.30
0.16	19.27	54.66	54.66
0.48	58.46	68.71	68.71
0.00	25.27	46.34	46.34
0.55	52.66	78.67	78.67
0.41	41.02	74.07	74.07
0.47	53.97	75.58	75.58
0.46	47.95	76.31	76.31
0.23	39.99	58.98	58.98
0.15	15.87	52.76	52.76
0.23	24.86	62.67	62.67
0.40	45.72	57.27	57.27
0.37	39.68	66.41	66.41
0.30	42.95	61.47	61.47
0.33	43.77	56.25	56.25
0.62	66.38	78.47	78.47
0.74	73.85	78.82	78.82
0.15	25.00	56.25	56.25
0.58	57.56	76.98	76.98
0.00	36.79	58.80	58.80
1.00	100.00	100.00	100.00
0.42	50.71	69.67	69.67
0.78	81.54	90.79	90.79
0.38	40.71	67.13	67.13
0.34	33.79	66.28	66.28
0.65	69.04	80.03	80.03
0.48	55.75	69.76	69.76
0.00	20.46	55.17	55.17
0.41	50.98	69.17	69.17
0.45	58.27	73.12	73.12
0.64	66.57	86.63	86.63
0.55	58.68	76.94	76.94
0.42	47.99	66.48	66.48
0.52	59.58	76.35	76.35
0.69	72.49	86.76	86.76
0.69	73.59	80.55	80.55
0.42	53.61	64.12	64.12
0.84	87.15	87.06	87.06
0.66	70.92	82.23	82.23
0.76	76.00	79.62	79.62
0.56	64.02	83.24	83.24
0.65	66.56	84.68	84.68
0.83	86.46	93.53	93.53
0.62	62.41	68.86	68.86
0.49	50.72	60.35	60.35
0.20	30.26	57.12	57.12
0.46	57.07	53.99	53.99
0.52	58.44	75.71	75.71
0.34	46.03	66.84	66.84
0.41	58.28	66.79	66.79
0.23	29.74	45.54	45.54
0.72	83.94	95.44	95.44
0.41	54.17	63.81	63.81
0.24	43.10	54.98	54.98
0.41	48.87	61.92	61.92
0.49	54.46	77.95	77.95
0.43	48.63	66.83	66.83
0.38	36.72	66.35	66.35
0.44	55.42	80.99	80.99
0.36	39.43	66.61	66.61
0.40	56.96	74.03	74.03
0.31	35.52	61.35	61.35
0.33	48.15	69.30	69.30
0.00	23.46	52.12	52.12
0.59	61.94	72.45	72.45
0.30	26.80	52.39	52.39
0.37	40.21	58.82	58.82
0.27	26.66	54.91	54.91
0.36	42.12	69.12	69.12
0.36	45.94	57.65	57.65
0.23	30.50	44.65	44.65
0.39	36.60	67.70	67.70
0.17	19.53	53.56	53.56
0.45	53.11	66.26	66.26
0.40	50.62	66.93	66.93
0.47	54.39	66.02	66.02
0.64	72.65	83.33	83.33
0.25	35.27	73.60	73.60
0.44	47.47	54.28	54.28
0.58	70.77	88.28	88.28
0.24	29.11	46.92	46.92
0.27	42.05	63.47	63.47
0.00	29.08	68.14	68.14
0.25	37.90	70.63	70.63
0.15	15.37	64.46	64.46
0.68	69.88	81.59	81.59
0.96	96.22	86.01	86.01
0.40	56.48	65.12	65.12
0.42	50.00	66.33	66.33
0.81	83.89	86.28	86.28
0.49	54.61	77.54	77.54
0.31	39.63	68.43	68.43
0.23	28.16	54.32	54.32
0.57	53.32	72.68	72.68
0.50	53.42	65.34	65.34
0.61	72.41	86.66	86.66
0.40	38.21	71.25	71.25
0.59	68.66	84.27	84.27
0.63	64.64	81.83	81.83
0.26	39.52	64.21	64.21
0.37	44.92	62.90	62.90
0.00	25.46	57.57	57.57
0.66	64.71	83.70	83.70
0.69	68.17	77.64	77.64
0.49	53.64	66.59	66.59
0.22	32.19	61.12	61.12
0.52	61.48	79.65	79.65
0.57	62.57	75.24	75.24
0.37	46.45	67.91	67.91
0.00	15.64	41.08	41.08
0.33	36.42	68.05	68.05
0.40	49.22	70.63	70.63
0.13	24.19	62.05	62.05
0.39	44.05	73.92	73.92
1.00	100.00	100.00	100.00
0.55	60.71	71.34	71.34
0.47	65.41	58.48	58.48
0.41	46.15	72.91	72.91
0.00	40.13	76.16	76.16
0.35	51.50	68.02	68.02
0.32	36.08	65.97	65.97
0.00	8.75	35.67	35.67
0.51	53.19	76.69	76.69
0.33	40.64	68.55	68.55
0.57	66.22	75.47	75.47
0.46	58.39	75.58	75.58
1.00	100.00	100.00	100.00
0.15	24.96	66.57	66.57
0.90	92.13	86.65	86.65
0.50	53.29	68.02	68.02
0.57	70.45	75.34	75.34
0.41	50.07	69.21	69.21
0.70	74.48	70.24	70.24
0.59	61.05	77.02	77.02
0.51	59.31	70.33	70.33
0.00	33.03	69.57	69.57
0.19	26.65	64.17	64.17
0.36	46.52	67.37	67.37
0.00	14.88	52.56	52.56
0.53	52.66	77.64	77.64
0.48	56.73	61.55	61.55
0.00	35.90	71.02	71.02
0.34	40.07	60.94	60.94
0.68	73.04	81.19	81.19
0.33	42.25	61.46	61.46
0.22	26.88	62.35	62.35
0.00	15.32	52.36	52.36
0.00	7.94	46.70	46.70
0.34	40.10	66.62	66.62
0.09	13.79	54.50	54.50
0.13	20.59	55.83	55.83
