BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.29	30.09	57.81	57.81
0.28	31.45	59.39	59.39
0.00	12.07	50.66	50.66
0.43	49.39	65.46	65.46
0.52	51.09	77.52	77.52
0.66	66.49	70.67	70.67
0.44	49.14	63.01	63.01
0.00	14.96	53.17	53.17
0.50	64.34	73.35	73.35
0.28	37.68	73.31	73.31
0.18	24.03	48.93	48.93
0.34	48.09	60.72	60.72
0.39	53.39	77.31	77.31
0.45	50.96	69.60	69.60
0.00	10.55	40.08	40.08
0.00	10.33	33.95	33.95
0.00	13.26	56.25	56.25
0.27	28.80	76.13	76.13
0.00	11.15	44.25	44.25
0.73	74.97	80.61	80.61
0.19	34.44	54.23	54.23
0.60	63.31	74.53	74.53
0.55	59.98	76.71	76.71
0.52	59.89	69.52	69.52
0.00	35.36	30.86	30.86
0.36	44.22	65.19	65.19
0.00	25.85	57.83	57.83
0.35	38.08	65.50	65.50
0.00	36.72	53.81	53.81
0.40	38.92	71.39	71.39
0.00	32.18	64.59	64.59
0.57	60.32	84.79	84.79
0.33	44.02	66.44	66.44
0.74	79.11	84.50	84.50
0.55	69.80	85.92	85.92
0.37	39.28	68.24	68.24
0.00	9.65	48.84	48.84
0.00	26.45	37.62	37.62
0.18	29.37	50.23	50.23
0.10	14.65	46.84	46.84
0.08	18.46	49.36	49.36
0.05	12.03	43.43	43.43
0.00	10.28	45.00	45.00
0.00	8.82	46.45	46.45
0.14	20.43	44.40	44.40
0.00	11.30	44.12	44.12
0.24	35.08	53.11	53.11
0.05	7.07	36.86	36.86
0.00	12.82	30.16	30.16
0.38	37.82	61.28	61.28
0.46	54.85	68.17	68.17
0.39	45.78	73.49	73.49
0.46	53.20	73.89	73.89
0.73	76.11	70.26	70.26
0.83	82.61	88.11	88.11
0.35	39.44	71.06	71.06
0.55	57.29	72.48	72.48
0.67	70.15	77.28	77.28
0.42	50.28	69.15	69.15
0.00	12.51	40.53	40.53
0.00	16.83	36.63	36.63
0.00	27.69	51.50	51.50
0.49	76.60	63.59	63.59
0.00	11.13	14.48	14.48
0.56	72.65	61.45	61.45
0.00	13.16	36.16	36.16
0.00	11.99	62.75	62.75
0.39	39.46	62.85	62.85
0.00	23.05	60.39	60.39
0.41	47.88	75.40	75.40
0.25	25.59	58.33	58.33
0.29	32.29	54.14	54.14
0.00	10.48	50.42	50.42
0.59	65.52	72.30	72.30
0.00	19.10	65.54	65.54
0.00	6.57	42.76	42.76
0.00	9.88	27.34	27.34
0.18	31.02	50.75	50.75
0.21	20.24	43.70	43.70
0.21	27.05	51.42	51.42
0.00	4.25	28.41	28.41
0.00	8.20	42.33	42.33
0.29	27.66	50.79	50.79
0.36	42.99	58.83	58.83
0.00	14.61	44.15	44.15
0.22	33.98	53.66	53.66
0.00	7.60	25.63	25.63
0.32	33.14	73.02	73.02
0.65	67.76	70.10	70.10
0.15	20.02	55.00	55.00
0.45	50.67	66.14	66.14
0.26	33.85	58.13	58.13
0.00	6.66	23.30	23.30
0.20	27.36	43.43	43.43
0.00	20.61	49.75	49.75
0.00	27.78	74.31	74.31
0.00	10.40	50.64	50.64
0.00	3.04	30.86	30.86
0.00	17.04	32.06	32.06
0.00	4.90	21.04	21.04
0.60	70.17	80.51	80.51
0.00	30.38	62.76	62.76
0.60	66.09	67.31	67.31
0.23	26.92	69.59	69.59
0.33	33.54	55.39	55.39
0.00	15.26	50.63	50.63
0.20	34.58	51.79	51.79
0.26	24.38	45.18	45.18
0.22	21.95	32.62	32.62
0.00	7.50	37.29	37.29
0.44	41.37	52.07	52.07
0.00	16.35	58.81	58.81
0.33	50.37	67.89	67.89
0.18	23.93	38.69	38.69
0.34	38.05	64.23	64.23
0.33	32.86	74.07	74.07
0.35	35.18	69.32	69.32
0.25	37.42	55.56	55.56
0.00	12.61	47.49	47.49
0.00	7.32	49.44	49.44
0.31	50.86	77.08	77.08
0.37	38.61	65.79	65.79
0.14	22.89	52.03	52.03
0.00	19.49	54.61	54.61
0.36	42.22	66.17	66.17
0.21	30.27	64.55	64.55
0.37	39.78	67.00	67.00
0.37	44.32	60.03	60.03
0.34	40.86	69.82	69.82
0.15	15.69	32.97	32.97
0.41	44.36	72.77	72.77
0.44	49.63	77.46	77.46
0.42	48.34	51.68	51.68
0.00	17.47	50.98	50.98
0.57	68.39	77.46	77.46
0.41	50.34	70.52	70.52
0.00	30.93	59.20	59.20
