BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.37	46.45	67.91	41.67
0.00	15.64	41.08	76.92
0.33	36.42	68.05	41.51
0.40	49.22	70.63	38.71
0.13	24.19	62.05	54.55
0.39	44.05	73.92	43.08
1.00	100.00	100.00	0.00
0.55	60.71	71.34	56.14
0.47	65.41	58.48	46.67
0.41	46.15	72.91	40.00
0.00	40.13	76.16	47.62
0.35	51.50	68.02	37.84
0.32	36.08	65.97	64.86
0.00	8.75	35.67	80.00
0.51	53.19	76.69	41.18
0.33	40.64	68.55	42.11
0.57	66.22	75.47	46.15
0.46	58.39	75.58	28.07
1.00	100.00	100.00	0.00
0.15	24.96	66.57	65.57
0.90	92.13	86.65	18.18
0.50	53.29	68.02	42.35
0.57	70.45	75.34	40.00
0.41	50.07	69.21	43.48
0.70	74.48	70.24	27.59
0.59	61.05	77.02	16.67
0.51	59.31	70.33	43.75
0.00	33.03	69.57	23.53
0.19	26.65	64.17	64.62
0.36	46.52	67.37	55.81
0.00	14.88	52.56	58.06
0.53	52.66	77.64	32.00
0.48	56.73	61.55	54.24
0.00	35.90	71.02	44.44
0.34	40.07	60.94	45.16
0.68	73.04	81.19	22.95
0.33	42.25	61.46	39.39
0.22	26.88	62.35	65.52
0.00	15.32	52.36	110.00
0.00	7.94	46.70	55.17
0.34	40.10	66.62	19.61
0.09	13.79	54.50	89.86
0.13	20.59	55.83	86.27
0.21	20.30	61.56	121.74
0.00	14.13	43.48	14.29
0.30	35.49	65.31	68.29
0.27	27.55	68.36	42.55
0.28	30.40	62.06	86.36
0.50	52.39	67.59	49.35
0.84	82.82	83.33	18.18
0.69	70.83	81.53	25.45
0.00	35.74	59.48	52.63
0.50	46.15	72.45	38.10
0.21	27.57	57.47	59.46
0.32	35.34	69.35	41.94
0.50	52.74	74.05	38.46
0.59	66.43	67.56	45.61
0.55	61.66	86.15	42.42
0.00	26.08	85.65	25.00
0.00	10.94	60.92	66.67
0.42	47.32	61.65	44.07
0.67	68.64	79.54	30.00
0.29	36.14	57.36	55.17
0.34	47.03	55.90	47.06
0.34	43.11	68.14	45.95
0.37	36.32	69.87	48.65
0.60	61.15	74.52	34.00
0.50	54.86	72.36	42.62
0.00	10.57	51.43	78.57
0.70	70.68	77.45	23.33
0.42	52.10	73.07	30.51
0.00	42.73	83.99	14.29
0.32	29.16	60.79	61.54
0.47	48.04	71.93	36.67
0.34	34.31	53.40	62.69
0.12	14.86	53.44	72.73
0.13	21.84	56.36	68.35
0.00	25.77	54.44	44.44
0.28	30.50	54.45	62.07
0.64	67.03	71.05	36.64
0.25	37.38	73.63	48.89
0.65	60.33	74.44	28.57
0.35	34.78	76.34	34.15
0.25	35.53	62.73	52.63
0.42	44.24	67.71	50.00
0.00	20.67	65.73	43.75
0.00	48.15	62.18	46.67
0.00	7.05	34.87	65.22
0.15	24.64	52.41	54.17
0.23	32.11	53.33	58.82
0.08	11.88	57.34	343.90
0.26	39.39	75.44	50.91
0.26	45.60	61.27	59.34
0.46	52.01	71.24	46.91
0.12	17.87	67.11	282.61
0.31	37.32	69.98	51.69
0.65	72.63	81.13	16.22
0.52	61.31	67.52	37.68
0.09	14.78	58.40	327.71
0.41	47.97	65.90	61.86
0.10	30.29	53.38	65.22
0.34	37.92	80.90	31.25
0.39	44.83	51.79	52.17
0.50	58.70	78.66	35.71
0.21	27.20	51.44	91.43
0.70	66.87	85.27	30.00
0.63	69.44	71.08	33.33
0.66	67.38	87.70	16.67
0.00	18.08	37.36	78.05
1.00	100.00	100.00	0.00
0.85	86.56	93.30	11.11
0.30	38.71	57.06	42.86
0.34	37.74	58.72	47.37
0.15	17.30	67.67	278.72
0.31	42.31	67.13	50.00
0.70	76.98	72.64	40.82
0.50	58.35	77.40	32.43
0.34	40.10	60.64	50.00
0.26	33.18	60.41	63.16
0.42	52.57	66.64	47.62
0.40	37.19	62.36	50.00
0.00	20.56	59.15	55.56
0.38	37.72	59.57	52.00
0.47	56.46	61.85	45.83
0.67	71.73	82.26	29.63
0.00	27.78	56.38	37.50
0.52	59.62	67.26	30.00
0.48	58.20	61.20	41.03
0.38	44.48	48.32	72.22
0.57	57.58	69.67	26.09
0.59	63.98	76.69	27.27
0.35	48.79	65.32	43.24
0.19	26.24	67.62	71.43
0.00	29.77	45.56	76.92
0.00	10.42	36.90	74.29
0.14	20.59	53.18	81.82
0.32	40.90	73.63	38.10
0.00	14.76	46.00	52.63
0.37	48.33	63.57	60.00
0.00	13.83	48.05	68.97
0.63	69.09	71.63	32.56
0.80	77.72	68.49	17.39
0.53	58.77	81.50	20.00
0.22	25.51	56.80	54.55
0.00	5.91	43.39	73.33
0.00	14.93	54.09	50.98
0.40	49.09	60.37	48.28
0.25	29.69	61.74	47.89
0.61	56.60	92.52	12.50
0.54	58.80	60.23	46.15
0.63	63.16	73.46	23.08
0.32	36.30	60.39	54.79
0.36	47.15	65.00	43.14
0.38	44.61	78.64	33.85
0.40	45.43	61.56	54.90
0.11	15.61	49.91	98.36
0.04	5.21	41.75	334.09
