BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.23	26.37	67.53	58.00
0.30	37.67	63.78	59.02
0.27	27.42	51.42	64.29
0.56	56.16	68.71	33.33
0.24	33.72	62.49	50.85
0.00	43.47	64.84	28.57
0.23	31.84	61.17	42.31
0.50	47.23	72.91	46.67
0.38	40.60	58.07	59.70
0.27	27.15	56.61	65.45
0.24	27.66	57.22	63.29
0.00	25.77	55.29	44.44
0.22	22.03	54.37	55.17
0.42	46.79	65.87	45.80
0.31	36.74	75.32	40.00
0.51	45.76	69.31	35.71
0.32	30.24	79.76	29.27
0.31	39.91	66.88	56.14
0.29	30.84	64.20	53.85
0.25	33.38	70.60	62.50
0.00	41.57	61.74	46.67
0.00	7.58	38.86	60.87
0.25	36.00	55.08	37.50
0.39	41.19	67.15	47.06
0.22	29.72	63.51	60.98
0.26	36.12	65.74	61.82
0.37	41.63	60.48	54.95
0.39	44.16	70.87	46.91
0.47	50.65	64.72	43.48
0.48	55.60	76.85	33.71
0.57	67.12	80.03	21.62
0.59	67.56	70.19	34.78
0.31	44.28	66.92	65.06
0.48	55.95	62.24	59.79
0.00	20.41	62.00	63.04
0.25	37.71	68.61	56.25
0.00	17.83	39.93	69.57
0.75	75.30	84.94	14.29
0.00	17.27	53.07	120.00
0.55	52.71	72.52	35.00
0.48	54.48	64.48	37.50
0.17	18.20	66.97	46.67
0.00	18.08	44.96	78.05
0.42	51.77	80.05	25.00
0.78	81.37	88.58	16.67
0.29	37.87	54.45	50.00
0.20	18.46	55.32	57.89
0.25	30.93	43.26	70.21
0.00	9.54	54.63	66.67
0.61	68.49	70.38	44.90
0.23	32.00	61.93	59.46
0.23	29.58	48.43	60.53
0.00	20.45	45.55	94.74
0.58	64.43	68.40	40.48
0.71	74.19	94.03	0.00
0.00	19.49	32.45	55.56
0.28	28.81	63.18	56.00
0.18	28.40	47.52	77.08
0.76	80.03	88.16	14.81
0.00	10.68	41.06	50.00
0.52	53.01	62.49	45.00
0.52	59.86	67.69	30.77
0.00	22.06	43.57	72.22
0.20	28.92	54.46	69.57
0.30	43.53	72.53	63.64
0.23	35.77	51.78	59.46
0.20	25.92	65.55	42.86
0.00	18.45	40.23	76.92
0.00	11.77	45.78	68.57
0.23	29.82	63.42	72.73
0.00	17.49	56.58	38.10
0.00	10.62	44.74	73.68
0.38	41.41	49.64	53.33
0.00	13.83	47.42	68.97
0.46	49.20	64.55	51.16
0.60	59.44	61.70	26.09
0.39	48.33	76.51	20.00
0.26	27.97	66.08	50.00
0.00	8.69	46.68	66.67
0.00	14.93	55.32	50.98
0.69	74.27	69.06	34.48
0.35	36.34	60.83	50.70
0.34	34.64	67.28	37.50
0.45	51.45	55.79	56.41
0.00	12.98	46.01	69.23
0.31	35.40	56.01	49.32
0.41	51.29	74.21	31.37
0.37	42.30	71.44	46.15
0.27	32.35	57.36	62.75
0.12	17.56	50.44	78.69
0.10	20.11	43.10	75.00
0.65	63.82	70.72	28.57
0.00	6.95	39.66	82.76
