BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.29	29.50	59.34	58.33
0.32	34.45	61.55	55.32
0.00	12.07	50.66	66.67
0.37	45.11	64.15	36.84
0.39	43.26	71.57	41.98
0.52	54.95	71.49	35.90
0.40	43.99	60.19	56.41
0.30	35.53	59.82	64.29
0.28	34.56	72.00	48.21
0.61	56.57	79.66	34.78
0.43	45.83	64.30	48.48
0.55	66.49	64.88	37.50
0.30	42.47	74.66	37.21
0.21	31.54	50.09	72.73
0.00	24.27	47.86	66.67
0.00	12.54	48.60	76.92
0.00	12.22	54.82	121.43
0.56	60.91	87.31	18.18
0.00	6.99	37.50	83.87
0.62	61.69	76.75	25.81
0.18	20.95	50.84	58.33
0.46	50.95	69.87	31.25
0.52	57.51	75.43	40.58
0.45	43.13	73.69	46.75
0.00	12.70	14.90	100.00
0.36	41.38	65.19	51.43
0.00	26.65	66.94	40.00
0.37	46.88	74.67	47.15
0.00	27.09	51.72	54.55
0.40	39.46	67.49	40.00
0.00	31.75	62.03	42.86
1.00	100.00	100.00	0.00
0.29	36.73	59.51	28.57
0.65	71.70	76.95	18.18
0.44	63.12	70.05	45.45
0.42	43.67	78.22	44.44
0.00	8.12	38.82	125.00
0.00	9.55	45.53	50.00
0.00	13.54	45.89	67.74
0.11	18.73	54.91	63.89
0.00	10.68	50.69	72.37
0.10	17.26	47.39	76.19
0.10	14.33	46.53	72.73
0.16	20.35	56.21	88.46
0.17	24.83	55.25	59.63
0.00	11.54	44.94	70.59
0.34	39.82	62.03	46.94
0.07	10.68	47.11	85.33
0.00	13.72	32.00	64.71
0.85	85.12	84.06	17.39
0.75	77.74	85.92	15.87
0.65	73.52	75.77	26.09
0.35	43.40	73.00	48.98
0.67	67.09	79.84	29.41
0.68	67.67	83.08	22.73
0.35	39.44	71.06	35.29
0.45	48.73	70.66	52.17
0.58	61.28	76.41	28.57
0.65	69.27	87.42	19.61
0.00	16.66	51.90	51.85
0.00	18.61	42.46	73.17
0.00	20.15	51.03	86.96
0.49	51.52	52.60	51.85
0.14	20.55	41.34	62.50
0.45	50.02	63.77	48.48
0.22	27.57	51.79	72.00
0.00	10.55	62.46	94.12
0.00	21.20	48.73	80.00
0.26	32.09	63.27	62.50
0.57	64.17	88.99	20.51
0.25	25.59	58.33	68.97
0.36	39.85	55.39	62.50
0.00	8.45	49.33	73.68
0.51	56.22	68.93	40.00
0.48	46.83	70.49	48.00
0.00	4.20	23.11	163.64
0.00	10.88	30.11	78.57
0.18	31.02	50.48	51.85
0.19	18.95	42.23	66.67
0.21	27.37	52.04	64.41
0.00	4.37	30.56	95.24
0.00	27.83	54.29	73.47
0.30	29.27	50.75	56.41
0.35	41.23	60.98	56.25
0.00	5.98	39.24	96.77
0.24	36.81	57.74	65.12
0.00	4.50	24.75	85.71
0.17	20.36	68.23	53.06
0.65	64.42	73.95	25.64
0.15	20.02	55.37	72.22
0.45	50.67	66.14	40.00
0.24	34.69	57.40	56.72
0.00	10.66	30.51	64.86
0.00	13.20	43.47	75.00
0.00	20.61	49.84	79.07
0.00	19.30	46.96	80.00
0.22	32.24	58.26	51.85
0.00	3.04	31.99	83.87
0.00	16.59	31.40	64.71
0.00	4.74	21.27	106.67
0.60	70.17	92.49	0.00
0.00	30.38	62.76	48.65
0.27	33.08	61.11	50.98
0.22	26.92	70.37	61.54
0.48	49.66	67.44	39.13
0.00	35.44	74.72	41.86
0.00	24.70	50.24	67.86
0.26	24.38	45.18	56.00
0.69	65.90	74.19	25.64
0.34	33.93	73.23	34.78
0.32	30.28	51.25	57.14
0.00	18.21	51.92	75.00
0.42	50.59	63.04	41.03
0.16	23.15	42.87	61.90
0.24	26.97	57.93	60.61
0.00	20.80	67.62	76.19
0.38	42.05	67.52	46.15
0.43	49.89	67.13	41.67
0.00	27.84	50.54	76.19
0.00	6.29	44.62	100.00
0.00	36.80	63.23	48.48
0.37	38.61	67.43	54.55
0.12	18.53	46.68	100.00
0.00	11.87	55.51	63.16
0.35	46.89	69.41	57.14
0.13	23.33	62.66	69.14
0.41	44.94	67.91	50.00
0.35	38.84	59.24	61.54
0.37	46.64	73.41	34.92
0.30	30.87	41.93	60.00
0.41	44.36	66.69	34.04
0.32	35.38	70.45	52.63
0.45	50.76	58.21	59.57
0.00	16.54	49.61	90.91
0.63	72.45	84.10	13.04
0.52	58.81	78.97	40.54
0.00	49.86	58.40	45.45
