BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	28.25	65.85	48.48
0.00	13.91	66.80	37.50
0.00	7.34	58.05	86.67
0.38	43.82	61.22	47.46
0.63	68.24	82.39	36.67
0.29	33.75	55.57	55.17
0.40	51.00	61.45	47.06
0.60	66.10	75.84	32.43
0.41	39.17	53.92	64.86
0.53	53.30	72.27	40.00
0.42	41.07	65.59	55.74
0.33	33.44	69.12	71.43
0.74	73.97	80.27	20.00
0.38	42.59	70.45	44.07
0.00	38.14	85.14	14.29
0.23	31.84	64.98	38.46
0.58	58.92	80.98	30.00
0.42	48.68	58.74	56.72
0.28	29.97	59.23	61.82
0.29	36.25	62.54	63.29
0.00	29.21	56.46	44.44
0.35	39.16	60.02	45.98
0.52	58.70	67.87	41.22
0.41	54.72	73.99	44.44
0.70	71.35	76.69	17.86
0.45	56.72	76.88	29.27
0.38	47.42	62.07	56.14
0.45	52.07	67.57	48.08
0.00	21.04	65.90	43.75
0.69	83.10	79.21	20.00
0.00	14.78	42.30	56.52
0.00	37.18	59.25	50.00
0.00	17.33	55.35	70.59
0.33	38.30	61.91	60.98
0.00	19.94	54.97	61.82
0.39	45.80	54.79	57.14
0.46	52.49	67.12	51.85
0.47	50.65	66.30	43.48
0.20	27.19	60.68	62.92
0.36	46.17	72.87	32.43
0.61	68.43	72.20	34.78
0.24	34.05	55.74	62.65
0.47	52.98	63.59	53.61
0.25	31.70	55.60	52.17
0.34	34.80	79.09	31.25
0.38	53.28	68.56	60.87
0.64	63.69	79.49	28.57
0.15	21.34	50.90	102.86
0.55	50.90	72.53	35.00
0.64	67.17	64.13	37.50
0.41	45.34	78.50	33.33
0.00	23.43	46.96	73.17
0.81	84.15	89.92	10.00
0.75	79.99	88.41	16.67
0.49	54.08	65.01	35.71
0.31	29.45	58.25	57.89
0.54	58.91	73.86	29.79
0.43	57.38	78.06	33.33
0.52	57.16	64.30	36.73
0.59	65.29	75.84	37.84
0.51	57.92	63.25	39.47
0.00	23.08	61.62	84.21
0.51	63.43	73.26	33.33
0.83	81.33	89.17	10.00
0.00	16.78	33.80	55.56
0.42	44.29	65.36	40.00
0.60	73.38	71.36	37.50
0.50	62.69	73.45	51.85
0.00	27.30	54.45	37.50
0.56	62.53	79.26	20.00
0.50	57.97	62.12	46.15
0.38	44.48	48.32	72.22
0.57	57.58	69.67	26.09
0.30	43.53	72.53	63.64
0.23	35.79	57.55	54.05
0.19	23.96	63.08	76.19
0.00	17.40	41.69	92.31
0.00	11.50	43.27	74.29
0.46	47.16	79.07	63.64
0.00	21.40	59.33	57.14
0.80	80.34	74.81	21.05
0.51	57.05	73.42	40.00
0.00	20.69	54.03	48.28
0.30	42.73	58.77	51.16
0.80	77.72	68.49	17.39
0.53	58.77	81.50	20.00
0.22	25.51	55.01	54.55
0.00	15.96	59.48	46.67
0.00	25.91	57.43	47.06
0.45	58.53	55.61	41.38
0.41	53.33	68.93	33.80
0.35	41.28	82.22	25.00
0.67	68.50	65.79	41.03
0.00	9.58	47.22	69.23
0.38	41.07	64.59	54.79
0.42	54.06	70.99	35.29
0.40	51.34	76.75	33.85
0.40	45.43	61.56	54.90
0.14	20.03	53.41	81.97
0.20	26.83	45.95	65.91
